stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
"MOBIITI:Quay:112271","Epice01","Epicerie",,,45.229794,0.616363,,,0,"MOBIITI:StopPlace:77431",,2,,
"MOBIITI:Quay:112025","Ru01","Restaurant Universitaire",,"poteau",45.194801,0.713261,,,0,"MOBIITI:StopPlace:77266",,2,,
"MOBIITI:Quay:112267","Sourb02","Sourbarie",,,45.242401,0.726997,,,0,"MOBIITI:StopPlace:77427",,2,,
"MOBIITI:Quay:112024","Bab02","Bassillac Bourg",,"poteau",45.191689,0.814190,,,0,"MOBIITI:StopPlace:68550",,2,,
"MOBIITI:Quay:112266","Sourb01","Sourbarie",,,45.241932,0.726002,,,0,"MOBIITI:StopPlace:77427",,2,,
"MOBIITI:Quay:112027","PMa02","Le Petit Maine",,"poteau",45.199852,0.716986,,,0,"MOBIITI:StopPlace:77267",,1,,
"MOBIITI:Quay:112269","kourl01","Kourlouze",,,45.220066,0.629397,,,0,"MOBIITI:StopPlace:77429",,2,,
"MOBIITI:Quay:112026","Ru02","Restaurant Universitaire",,"poteau",45.194862,0.713414,,,0,"MOBIITI:StopPlace:77266",,2,,
"MOBIITI:Quay:112268","BasVe01","Les Basses Veyrinas",,,45.212002,0.614564,,,0,"MOBIITI:StopPlace:77428",,2,,
"MOBIITI:Quay:112021","Roq01","La Roquette",,"poteau",45.188389,0.850552,,,0,"MOBIITI:StopPlace:77263",,2,,
"MOBIITI:Quay:112263","Gran01","Les Granges",,,45.216034,0.702989,,,0,"MOBIITI:StopPlace:77425",,2,,
"MOBIITI:Quay:112020","Roq02","La Roquette",,"poteau",45.188171,0.850683,,,0,"MOBIITI:StopPlace:77263",,2,,
"MOBIITI:Quay:112262","Poul02","Le Pouliquet",,,45.267754,0.749910,,,0,"MOBIITI:StopPlace:77424",,2,,
"MOBIITI:Quay:112023","Bab01","Bassillac Bourg",,"poteau",45.191807,0.814033,,,0,"MOBIITI:StopPlace:68550",,2,,
"MOBIITI:Quay:112265","ToU02","Le Toulon",,,45.203484,0.697014,,,0,"MOBIITI:StopPlace:77426",,2,,
"MOBIITI:Quay:112022","EuL01","Pl. Eugène Le Roy",,"poteau",45.195099,0.892725,,,0,"MOBIITI:StopPlace:77264",,2,,
"MOBIITI:Quay:112264","ToU01","Le Toulon",,,45.203625,0.696836,,,0,"MOBIITI:StopPlace:77426",,2,,
"MOBIITI:Quay:112029","CCh02","Clos-Chassaing",,"abribus double DECAUX",45.190372,0.715473,,,0,"MOBIITI:StopPlace:77268",,2,,
"MOBIITI:Quay:112028","PMa01","Le Petit Maine",,"poteau",45.199585,0.716872,,,0,"MOBIITI:StopPlace:77267",,1,,
"MOBIITI:Quay:112261","Poul01","Le Pouliquet",,,45.267891,0.749722,,,0,"MOBIITI:StopPlace:77424",,2,,
"MOBIITI:Quay:112260","Broud01","Les Broudissoux",,,45.262558,0.750985,,,0,"MOBIITI:StopPlace:77423",,2,,
"MOBIITI:Quay:111794","Gou02","Les Gourdoux",,"poteau",45.214848,0.786629,,,0,"MOBIITI:StopPlace:77134",,2,,
"MOBIITI:Quay:111793","Gou01","Les Gourdoux",,"poteau",45.215233,0.786223,,,0,"MOBIITI:StopPlace:77134",,2,,
"MOBIITI:Quay:111796","MaJ01","Maréchal Juin",,"poteau",45.185188,0.711709,,,0,"MOBIITI:StopPlace:77135",,2,,
"MOBIITI:Quay:111795","MaJ02","Maréchal Juin",,"poteau",45.185226,0.711480,,,0,"MOBIITI:StopPlace:77135",,2,,
"MOBIITI:Quay:111790","LIB02","Le Libournet",,"poteau",45.198673,0.787376,,,0,"MOBIITI:StopPlace:77132",,2,,
"MOBIITI:Quay:111792","JJa01","Trélissac Jean Jaurès",,"poteau",45.205700,0.786242,,,0,"MOBIITI:StopPlace:77133",,2,,
"MOBIITI:Quay:111791","JJa02","Trélissac Jean Jaurès",,"poteau",45.205814,0.786413,,,0,"MOBIITI:StopPlace:77133",,2,,
"MOBIITI:Quay:111798","Cde01","P+r Chancelade",,"poteau",45.199261,0.664812,,,0,"MOBIITI:StopPlace:77137",,2,,
"MOBIITI:Quay:111797","Bad01","Badinter",,"abribus DECAUX",45.183983,0.717181,,,0,"MOBIITI:StopPlace:77136",,2,,
"MOBIITI:Quay:111799","Cde02","P+r Chancelade",,"poteau",45.199284,0.664713,,,0,"MOBIITI:StopPlace:77137",,2,,
"MOBIITI:Quay:111783","IGP02","Gabriel Péri",,"poteau",45.209736,0.791994,,,0,"MOBIITI:StopPlace:77129",,2,,
"MOBIITI:Quay:111782","BER02","La Berthonie",,"poteau",45.212631,0.791791,,,0,"MOBIITI:StopPlace:77128",,2,,
"MOBIITI:Quay:111785","Cav02","Cavillac",,"poteau",45.203510,0.787074,,,0,"MOBIITI:StopPlace:77130",,2,,
"MOBIITI:Quay:111784","IGP01","Gabriel Péri",,"poteau",45.209808,0.792096,,,0,"MOBIITI:StopPlace:77129",,2,,
"MOBIITI:Quay:111781","BER01","La Berthonie",,"poteau",45.212578,0.792083,,,0,"MOBIITI:StopPlace:77128",,2,,
"MOBIITI:Quay:111780","MAr02","Les Maravals",,"poteau",45.208481,0.787490,,,0,"MOBIITI:StopPlace:77127",,2,,
"MOBIITI:Quay:111787","Pra01","Verte Prairie",,"abribus SES",45.200817,0.788600,,,0,"MOBIITI:StopPlace:77131",,2,,
"MOBIITI:Quay:111786","Cav01","Cavillac",,"poteau",45.203312,0.787227,,,0,"MOBIITI:StopPlace:77130",,2,,
"MOBIITI:Quay:111789","LIB01","Le Libournet",,"abribus SES",45.198597,0.786935,,,0,"MOBIITI:StopPlace:77132",,2,,
"MOBIITI:Quay:111788","Pra02","Verte Prairie",,"poteau",45.201054,0.788613,,,0,"MOBIITI:StopPlace:77131",,2,,
"MOBIITI:Quay:111772","CFo03","Campus de la Formation",,"poteau",45.181553,0.777872,,,0,"MOBIITI:StopPlace:77122",,1,,
"MOBIITI:Quay:111771","ChB01","Bauchaud",,"poteau",45.175564,0.787583,,,0,"MOBIITI:StopPlace:77121",,2,,
"MOBIITI:Quay:111774","les01","Lescure",,"poteau",45.172916,0.773865,,,0,"MOBIITI:StopPlace:77123",,1,,
"MOBIITI:Quay:111773","CFo04","Campus de la Formation",,"poteau",45.181602,0.778196,,,0,"MOBIITI:StopPlace:77122",,2,,
"MOBIITI:Quay:111770","ChB02","Bauchaud",,"poteau",45.176201,0.786247,,,0,"MOBIITI:StopPlace:77121",,2,,
"MOBIITI:Quay:111779","mars-01","Les Maravals",,"poteau",45.208420,0.787250,,,0,"MOBIITI:StopPlace:77127",,2,,
"MOBIITI:Quay:111776","Pau01","Paumarélie",,"poteau",45.203533,0.778339,,,0,"MOBIITI:StopPlace:77125",,1,,
"MOBIITI:Quay:111775","JAu01","Jaunour",,"poteau",45.180656,0.796190,,,0,"MOBIITI:StopPlace:77124",,1,,
"MOBIITI:Quay:111778","Pin01","Les Pinots",,"poteau",45.206612,0.776916,,,0,"MOBIITI:StopPlace:77126",,1,,
"MOBIITI:Quay:111777","Pau02","Paumarélie",,"poteau",45.203651,0.778410,,,0,"MOBIITI:StopPlace:77125",,1,,
"MOBIITI:Quay:112212","DouVG1","La Douze - Les Versannes Gare",,,45.088951,0.857663,,,0,"MOBIITI:StopPlace:77387",,2,,
"MOBIITI:Quay:112211","Mouli02","Les Moulineaux",,,45.173626,0.611193,,,0,"MOBIITI:StopPlace:77386",,2,,
"MOBIITI:Quay:112214","DouBO1","La Douze - La Bouchardie",,,45.070835,0.854703,,,0,"MOBIITI:StopPlace:77389",,2,,
"MOBIITI:Quay:112213","DouFo1","La Douze - Fon Ladouze",,,45.064373,0.857848,,,0,"MOBIITI:StopPlace:77388",,2,,
"MOBIITI:Quay:112210","Mouli01","Les Moulineaux",,,45.173740,0.611132,,,0,"MOBIITI:StopPlace:77386",,2,,
"MOBIITI:Quay:112219","DouEc1","La Douze - Ecole",,,45.063709,0.866880,,,0,"MOBIITI:StopPlace:77394",,2,,
"MOBIITI:Quay:112216","DouFa01","La Douze - Les Petites Fayes",,,45.082813,0.835172,,,0,"MOBIITI:StopPlace:77391",,2,,
"MOBIITI:Quay:112215","DouLa1","La Douze - Ladeuil",,,45.054375,0.876361,,,0,"MOBIITI:StopPlace:77390",,2,,
"MOBIITI:Quay:112218","DouBo1","La Douze - Mas Bouchard",,,45.048759,0.868881,,,0,"MOBIITI:StopPlace:77393",,2,,
"MOBIITI:Quay:112217","DouPi1","La Douze - Les Picadis",,,45.049530,0.875633,,,0,"MOBIITI:StopPlace:77392",,2,,
"MOBIITI:Quay:111596","CEC02","Chancelade Ecoles",,"abribus MDO",45.204254,0.666426,,,0,"MOBIITI:StopPlace:77026",,1,,
"MOBIITI:Quay:112201","LEPGA01","LEP Gour de l'Arche",,,45.199741,0.675486,,,0,"MOBIITI:StopPlace:77379",,2,,
"MOBIITI:Quay:111595","ZAE01","ZAE Marsac",,"poteau",45.193268,0.660671,,,0,"MOBIITI:StopPlace:77025",,2,,
"MOBIITI:Quay:112200","LEPGA02","LEP Gour de l'Arche",,,45.200073,0.675340,,,0,"MOBIITI:StopPlace:77379",,2,,
"MOBIITI:Quay:111598","CIO01","Cimetière de l'Ouest",,"abribus DECAUX",45.190525,0.708176,,,0,"MOBIITI:StopPlace:77027",,2,,
"MOBIITI:Quay:112203","JaydB02","Jay de Beaufort",,,45.185143,0.711675,,,0,"MOBIITI:StopPlace:77380",,2,,
"MOBIITI:Quay:111597","CEC01","Chancelade Ecoles",,"abribus MDO",45.204346,0.667150,,,0,"MOBIITI:StopPlace:77026",,1,,
"MOBIITI:Quay:112202","JaydB01","Jay de Beaufort",,,45.182281,0.712440,,,0,"MOBIITI:StopPlace:77380",,2,,
"MOBIITI:Quay:111592","FLE01","Les Fleurs",,"poteau",45.202457,0.663845,,,0,"MOBIITI:StopPlace:77024",,1,,
"MOBIITI:Quay:111591","AVJ02","Av. Jean Jaurès",,"poteau",45.199100,0.662039,,,0,"MOBIITI:StopPlace:77023",,2,,
"MOBIITI:Quay:111594","ZAE02","ZAE Marsac",,"poteau",45.192574,0.661588,,,0,"MOBIITI:StopPlace:77025",,1,,
"MOBIITI:Quay:111593","FLE02","Les Fleurs",,"poteau",45.202576,0.664035,,,0,"MOBIITI:StopPlace:77024",,2,,
"MOBIITI:Quay:112209","RocBe01","La Roche Beaulieu",,,45.194050,0.620060,,,0,"MOBIITI:StopPlace:77385",,2,,
"MOBIITI:Quay:112208","PlBug01","Place Bugeaud",,,45.184010,0.718959,,,0,"MOBIITI:StopPlace:77384",,2,,
"MOBIITI:Quay:112205","Grave01","Gravelle",,,45.172829,0.591369,,,0,"MOBIITI:StopPlace:77382",,2,,
"MOBIITI:Quay:111599","CIO02","Cimetière de l'Ouest",,"poteau",45.190273,0.708405,,,0,"MOBIITI:StopPlace:77027",,2,,
"MOBIITI:Quay:112204","Plto01","PlaceTourny",,,45.186760,0.723684,,,0,"MOBIITI:StopPlace:77381",,2,,
"MOBIITI:Quay:112207","PlFra02","Place Francheville",,,45.181980,0.718598,,,0,"MOBIITI:StopPlace:77383",,2,,
"MOBIITI:Quay:112206","PlFra01","Place Francheville",,,45.182732,0.717331,,,0,"MOBIITI:StopPlace:77383",,2,,
"MOBIITI:Quay:111590","AVJ01","Av. Jean Jaurès",,"abribus MDO",45.199013,0.662103,,,0,"MOBIITI:StopPlace:77023",,1,,
"MOBIITI:Quay:111585","PEX02","Parc des Expositions",,"poteau",45.200764,0.670494,,,0,"MOBIITI:StopPlace:77020",,1,,
"MOBIITI:Quay:111584","PEX01","Parc des Expositions",,"poteau",45.200756,0.670379,,,0,"MOBIITI:StopPlace:77020",,1,,
"MOBIITI:Quay:111587","POS01","Gour de l'Arche Poste",,"abribus SES",45.196751,0.677537,"",,0,"MOBIITI:StopPlace:77021",,1,,
"MOBIITI:Quay:111586","POS02","Gour de l'Arche Poste",,"poteau",45.196724,0.677372,"",,0,"MOBIITI:StopPlace:77021",,2,,
"MOBIITI:Quay:111581","PBE01","Pont de la Beauronne",,"abribus DECAUX",45.199486,0.676037,,,0,"MOBIITI:StopPlace:77018",,2,,
"MOBIITI:Quay:111580","PBE02","Pont de la Beauronne",,"abribus DECAUX",45.199577,0.675884,,,0,"MOBIITI:StopPlace:77018",,2,,
"MOBIITI:Quay:111583","REY02","Les Reynats",,"poteau",45.203087,0.668002,,,0,"MOBIITI:StopPlace:77019",,2,,
"MOBIITI:Quay:111582","REY01","Les Reynats",,"poteau",45.202637,0.668180,,,0,"MOBIITI:StopPlace:77019",,2,,
"MOBIITI:Quay:111589","RPJ02","Rd-Pt Jean Jaurès",,"poteau",45.197399,0.661137,,,0,"MOBIITI:StopPlace:77022",,2,,
"MOBIITI:Quay:111588","RPJ01","Rd-Pt Jean Jaurès",,"poteau",45.197384,0.661264,,,0,"MOBIITI:StopPlace:77022",,2,,
"MOBIITI:Quay:111578","Tai02","Taillefer",,"abribus DECAUX",45.183651,0.718370,,,0,"MOBIITI:StopPlace:77017",,1,,
"MOBIITI:Quay:111579","Tai01","Taillefer",,"abribus DECAUX",45.183575,0.718487,,,0,"MOBIITI:StopPlace:77017",,1,,
"MOBIITI:Quay:111840","RPa02","Rte de Payenché",,"poteau",45.183838,0.637490,,,0,"MOBIITI:StopPlace:77161",,1,,
"MOBIITI:Quay:111604","FER01","Jules Ferry",,"abribus MDO",45.195503,0.702798,,,0,"MOBIITI:StopPlace:77030",,1,,
"MOBIITI:Quay:111846","RBo01","La Bouzonnie",,"poteau",45.172909,0.653445,,,0,"MOBIITI:StopPlace:77166",,2,,
"MOBIITI:Quay:111603","SNC02","Gare SNCF",,"poteau",45.186745,0.709026,,,0,"MOBIITI:StopPlace:77029",,1,,
"MOBIITI:Quay:111845","IMo01","Les Mondines",,"poteau",45.177956,0.660425,,,0,"MOBIITI:StopPlace:77165",,2,,
"MOBIITI:Quay:111606","SEV01","Sévène",,"abribus DECAUX",45.193413,0.705722,,,0,"MOBIITI:StopPlace:76738",,1,,
"MOBIITI:Quay:111848","Pay01","Payenché",,"poteau",45.174465,0.642753,,,0,"MOBIITI:StopPlace:77168",,2,,
"MOBIITI:Quay:111605","FER02","Jules Ferry",,"poteau",45.195145,0.703487,,,0,"MOBIITI:StopPlace:77030",,1,,
"MOBIITI:Quay:111847","Pel01","Le Péladier",,"poteau",45.170200,0.655886,,,0,"MOBIITI:StopPlace:77167",,2,,
"MOBIITI:Quay:111600","TOU02","Tourny Pompidou",,"poteau",45.187717,0.722045,,,0,"MOBIITI:StopPlace:77028",,2,,
"MOBIITI:Quay:111842","Mou01","Collège Jean Moulin",,"abribus MDO",45.192924,0.687976,,,0,"MOBIITI:StopPlace:77163",,1,,
"MOBIITI:Quay:111841","Sau01","Le Sault du Chevalier",,"poteau",45.187492,0.670163,,,0,"MOBIITI:StopPlace:77162",,2,,
"MOBIITI:Quay:111602","SNC01","Gare SNCF",,"abribus MDO",45.187271,0.708274,,,0,"MOBIITI:StopPlace:77029",,1,,
"MOBIITI:Quay:111844","ICo01","Les Courtes",,"poteau",45.175194,0.659306,,,0,"MOBIITI:StopPlace:77164",,2,,
"MOBIITI:Quay:111601","TOU03","Tourny Pompidou",,"poteau",45.187408,0.721654,,,0,"MOBIITI:StopPlace:77028",,2,,
"MOBIITI:Quay:111843","Mou02","Collège Jean Moulin",,"abribus MDO",45.192383,0.687535,,,0,"MOBIITI:StopPlace:77163",,1,,
"MOBIITI:Quay:111839","Mco02","Marsac commerces",,"poteau",45.184830,0.660387,"",,0,"MOBIITI:StopPlace:77160",,2,,
"MOBIITI:Quay:111838","Mco01","Marsac commerces",,"poteau",45.184776,0.660730,"",,0,"MOBIITI:StopPlace:77160",,2,,
"MOBIITI:Quay:111835","HMa01","Halte ferroviaire Marsac",,"abribus MDO",45.186722,0.663696,,,0,"MOBIITI:StopPlace:77158",,1,,
"MOBIITI:Quay:111834","Cco02","P+r Créavallée Sud",,"abribus MDO",45.136246,0.700141,"",,0,"MOBIITI:StopPlace:68330",,1,,
"MOBIITI:Quay:111837","Ber01","Les Bernardoux",,"abribus SES",45.183453,0.653967,,,0,"MOBIITI:StopPlace:77159",,2,,
"MOBIITI:Quay:111836","Ber02","Les Bernardoux",,"poteau",45.183571,0.654335,,,0,"MOBIITI:StopPlace:77159",,2,,
"MOBIITI:Quay:111831","CRe02","Créavallée",,"poteau",45.132320,0.702086,"",,0,"MOBIITI:StopPlace:77155",,2,,
"MOBIITI:Quay:111830","Suc01","Le Suchet",,"abribus SES",45.188671,0.793609,,,0,"MOBIITI:StopPlace:77154",,2,,
"MOBIITI:Quay:111833","Cco01","P+r Créavallée Sud",,"poteau",45.135658,0.700408,"",,0,"MOBIITI:StopPlace:68330",,2,,
"MOBIITI:Quay:111832","Cre01","P+r Créavallée Nord",,"abribus MDO",45.143192,0.698501,,,0,"MOBIITI:StopPlace:77156",,1,,
"MOBIITI:Quay:111828","Por02","Nouvelle du Port",,"poteau",45.182854,0.705220,,,0,"MOBIITI:StopPlace:77153",,2,,
"MOBIITI:Quay:111827","BFr02","Benoit Frachon",,"poteau",45.181496,0.771415,,,0,"MOBIITI:StopPlace:77152",,2,,
"MOBIITI:Quay:111829","Por01","Nouvelle du Port",,"poteau",45.182728,0.705338,,,0,"MOBIITI:StopPlace:77153",,2,,
"MOBIITI:Quay:111824","adm02","Cité Administrative",,"poteau",45.180412,0.709574,,,0,"MOBIITI:StopPlace:77151",,2,,
"MOBIITI:Quay:111823","Fro01","Fromarsac",,"poteau",45.184170,0.627400,,,0,"MOBIITI:StopPlace:77150",,2,,
"MOBIITI:Quay:111826","BFr01","Benoit Frachon",,"poteau",45.181564,0.771401,,,0,"MOBIITI:StopPlace:77152",,2,,
"MOBIITI:Quay:111825","adm01","Cité Administrative",,"abribus DECAUX",45.180531,0.709473,,,0,"MOBIITI:StopPlace:77151",,2,,
"MOBIITI:Quay:111820","Mrl02","Marival",,"poteau",45.185940,0.664808,,,0,"MOBIITI:StopPlace:77148",,1,,
"MOBIITI:Quay:111822","Mer01","Mériller",,"abribus MDO",45.192947,0.684543,,,0,"MOBIITI:StopPlace:77149",,1,,
"MOBIITI:Quay:111821","Mrl01","Marival",,"poteau",45.185661,0.664164,,,0,"MOBIITI:StopPlace:77148",,1,,
"MOBIITI:Quay:111817","ECi02","Eglise de la Cité",,"poteau",45.181870,0.713973,,,0,"MOBIITI:StopPlace:77146",,2,,
"MOBIITI:Quay:111816","Iza01","Les Izards",,"poteau",45.189430,0.696769,,,0,"MOBIITI:StopPlace:77145",,1,,
"MOBIITI:Quay:111819","Fra01","Francheville-cinéma",,"abribus DECAUX",45.181934,0.718575,,,0,"MOBIITI:StopPlace:77147",,2,,
"MOBIITI:Quay:111818","ECi01","Eglise de la Cité",,"poteau",45.181728,0.713757,,,0,"MOBIITI:StopPlace:77146",,2,,
"MOBIITI:Quay:111813","Ron01","Francis Rongieras",,"poteau",45.193096,0.698095,,,0,"MOBIITI:StopPlace:77144",,2,,
"MOBIITI:Quay:111812","PRi02","Privilège",,"poteau",45.199650,0.694620,,,0,"MOBIITI:StopPlace:77143",,2,,
"MOBIITI:Quay:111815","Iza02","Les Izards",,"abribus MDO",45.189484,0.696899,,,0,"MOBIITI:StopPlace:77145",,1,,
"MOBIITI:Quay:111814","Ron02","Francis Rongieras",,"poteau",45.192356,0.698476,,,0,"MOBIITI:StopPlace:77144",,2,,
"MOBIITI:Quay:111811","PRi01","Privilège",,"poteau",45.199467,0.694652,,,0,"MOBIITI:StopPlace:77143",,2,,
"MOBIITI:Quay:111810","RtA01","Route d'Angouleme",,"poteau",45.199814,0.675659,"",,0,"MOBIITI:StopPlace:59396",,2,,
"MOBIITI:Quay:111809","RtA02","Route d'Angouleme",,"poteau",45.199970,0.675511,"",,0,"MOBIITI:StopPlace:59396",,2,,
"MOBIITI:Quay:111806","TRo02","P+r Trélissac les Romains",,"abribus DECAUX",45.196491,0.736793,,,0,"MOBIITI:StopPlace:77140",,2,,
"MOBIITI:Quay:111805","PEM03","PEM",,"abribus METALCO",45.186657,0.706843,"",,0,"MOBIITI:StopPlace:77139",,1,,
"MOBIITI:Quay:111808","aqu01","P+r Aquacap",,"abribus MDO",45.204319,0.743989,,,0,"MOBIITI:StopPlace:77141",,1,,
"MOBIITI:Quay:111807","TRo01","P+r Trélissac les Romains",,"abribus MDO",45.196285,0.736565,,,0,"MOBIITI:StopPlace:77140",,1,,
"MOBIITI:Quay:111640","Bor01","La Borie",,"abribus SES",45.189411,0.750270,"",,0,"MOBIITI:StopPlace:59426",,2,,
"MOBIITI:Quay:111882","Jar01","Jarijoux",,"poteau",45.206245,0.746303,,,0,"MOBIITI:StopPlace:77192",,2,,
"MOBIITI:Quay:111881","GrB01","Les Grands Bruts",,"poteau",45.203575,0.767010,,,0,"MOBIITI:StopPlace:77191",,2,,
"MOBIITI:Quay:111642","EMa02","Les Maurilloux Ecoles",,"abribus SES",45.189896,0.746494,,,0,"MOBIITI:StopPlace:77051",,2,,
"MOBIITI:Quay:111884","pou02","Bas Pouyaud",,"poteau",45.208836,0.747879,,,0,"MOBIITI:StopPlace:77193",,2,,
"MOBIITI:Quay:111641","Bor02","La Borie",,"abribus SES",45.189491,0.750282,"",,0,"MOBIITI:StopPlace:59426",,2,,
"MOBIITI:Quay:111883","Jar02","Jarijoux",,"poteau",45.206413,0.746278,,,0,"MOBIITI:StopPlace:77192",,2,,
"MOBIITI:Quay:111880","GrB02","Les Grands Bruts",,"poteau",45.203510,0.766968,,,0,"MOBIITI:StopPlace:77191",,2,,
"MOBIITI:Quay:111889","RtP02","Route du Pouyaud",,,45.212727,0.759060,,,0,"MOBIITI:StopPlace:77195",,2,,
"MOBIITI:Quay:111644","TGA01","Trélissac Les Garennes",,"abribus double SES",45.195683,0.783070,,,0,"MOBIITI:StopPlace:2501",,1,,
"MOBIITI:Quay:111886","IGB02","Imp. des Grands Bruts",,"poteau",45.208054,0.764240,,,0,"MOBIITI:StopPlace:77194",,2,,
"MOBIITI:Quay:111643","EMa01","Les Maurilloux Ecoles",,"poteau",45.189869,0.745794,,,0,"MOBIITI:StopPlace:77051",,2,,
"MOBIITI:Quay:111885","pou01","Bas Pouyaud",,"poteau",45.209789,0.748655,,,0,"MOBIITI:StopPlace:77193",,2,,
"MOBIITI:Quay:111646","Tbg01","Trélissac Bourg",,"abribus MDO",45.194981,0.779879,,,0,"MOBIITI:StopPlace:2565",,1,,
"MOBIITI:Quay:111888","RtP01","Route du Pouyaud",,,45.212738,0.759130,,,0,"MOBIITI:StopPlace:77195",,2,,
"MOBIITI:Quay:111645","BUG01","Sainte Cécile",,"abribus DECAUX",45.183990,0.718940,,,0,"MOBIITI:StopPlace:77053",,1,,
"MOBIITI:Quay:111887","IGB01","Imp. des Grands Bruts",,"poteau",45.208076,0.764296,,,0,"MOBIITI:StopPlace:77194",,2,,
"MOBIITI:Quay:111871","bor01","La borie",,"poteau",45.223770,0.742290,,,0,"MOBIITI:StopPlace:77186",,2,,
"MOBIITI:Quay:111870","Pou01","Pouyaud",,"poteau",45.213638,0.751312,,,0,"MOBIITI:StopPlace:77185",,2,,
"MOBIITI:Quay:111631","Ars02","L'Arsault",,"poteau",45.190346,0.735179,,,0,"MOBIITI:StopPlace:77045",,2,,
"MOBIITI:Quay:111873","Sap01","Sapin d'Espagne",,"poteau",45.217869,0.744150,,,0,"MOBIITI:StopPlace:77187",,2,,
"MOBIITI:Quay:111630","Ars01","L'Arsault",,"poteau",45.190311,0.735357,,,0,"MOBIITI:StopPlace:77045",,2,,
"MOBIITI:Quay:111872","bor02","La borie",,"poteau",45.223652,0.742410,,,0,"MOBIITI:StopPlace:77186",,2,,
"MOBIITI:Quay:111637","Feu01","La Feuilleraie",,"abribus MDO",45.189651,0.763026,,,0,"MOBIITI:StopPlace:77048",,1,,
"MOBIITI:Quay:111879","Mai02","Les Maisons",,"poteau",45.210838,0.762446,,,0,"MOBIITI:StopPlace:77190",,2,,
"MOBIITI:Quay:111636","Feu02","La Feuilleraie",,"abribus MDO",45.189922,0.765169,,,0,"MOBIITI:StopPlace:77048",,2,,
"MOBIITI:Quay:111878","Mai01","Les Maisons",,"poteau",45.211189,0.762136,,,0,"MOBIITI:StopPlace:77190",,2,,
"MOBIITI:Quay:111639","Mds01","Les Mounards",,"poteau",45.188755,0.755952,,,0,"MOBIITI:StopPlace:77049",,1,,
"MOBIITI:Quay:111638","Mds02","Les Mounards",,"abribus MDO",45.188816,0.756423,,,0,"MOBIITI:StopPlace:77049",,1,,
"MOBIITI:Quay:111633","Med02","Médiathèque",,"abribus mairie Trélis.",45.190365,0.742324,,,0,"MOBIITI:StopPlace:77046",,2,,
"MOBIITI:Quay:111875","gra02","La grange",,"poteau",45.215721,0.748820,,,0,"MOBIITI:StopPlace:77188",,2,,
"MOBIITI:Quay:111632","Med01","Médiathèque",,"abribus SES",45.190220,0.742731,,,0,"MOBIITI:StopPlace:77046",,2,,
"MOBIITI:Quay:111874","Sap02","Sapin d'Espagne",,"poteau",45.217899,0.744650,,,0,"MOBIITI:StopPlace:77187",,2,,
"MOBIITI:Quay:111635","Jal01","Les Jalots",,"poteau",45.188496,0.760225,,,0,"MOBIITI:StopPlace:59420",,1,,
"MOBIITI:Quay:111877","Rej01","Réjaillac",,"poteau",45.226009,0.742342,,,0,"MOBIITI:StopPlace:77189",,2,,
"MOBIITI:Quay:111634","Jal02","Les Jalots",,"Abribus MDO",45.188545,0.759398,,,0,"MOBIITI:StopPlace:59420",,2,,
"MOBIITI:Quay:111876","gra01","La grange",,"poteau",45.215591,0.748990,,,0,"MOBIITI:StopPlace:77188",,2,,
"MOBIITI:Quay:111629","Can02","Cancale",,"poteau",45.188881,0.731111,,,0,"MOBIITI:StopPlace:77044",,2,,
"MOBIITI:Quay:111860","MAI01","Rue du 8 mai",,"poteau",45.185127,0.627811,,,0,"MOBIITI:StopPlace:77177",,2,,
"MOBIITI:Quay:111620","CHo01","Centre Hospitalier",,"abribus DECAUX",45.193375,0.728646,,,0,"MOBIITI:StopPlace:77039",,1,,
"MOBIITI:Quay:111862","Eco01","Les Ecoles",,"poteau",45.187691,0.634744,,,0,"MOBIITI:StopPlace:77178",,2,,
"MOBIITI:Quay:111861","Eco02","Les Ecoles",,"poteau",45.187626,0.634771,,,0,"MOBIITI:StopPlace:77178",,2,,
"MOBIITI:Quay:111626","MGr01","Michel Grandou",,"poteau",45.190578,0.739552,,,0,"MOBIITI:StopPlace:77043",,2,,
"MOBIITI:Quay:111868","PLC01","Clément Laval",,"poteau",45.185764,0.633956,,,0,"MOBIITI:StopPlace:77184",,2,,
"MOBIITI:Quay:111625","PBa02","Pont des Barris",,"abribus DECAUX",45.184792,0.725356,,,0,"MOBIITI:StopPlace:77042",,1,,
"MOBIITI:Quay:111867","Pav02","Les Pavillons",,"poteau",45.188843,0.631947,,,0,"MOBIITI:StopPlace:77183",,2,,
"MOBIITI:Quay:111628","Can01","Cancale",,"poteau",45.188671,0.731085,,,0,"MOBIITI:StopPlace:77044",,2,,
"MOBIITI:Quay:111627","MGr02","Michel Grandou",,"abribus SES",45.190716,0.739349,,,0,"MOBIITI:StopPlace:77043",,2,,
"MOBIITI:Quay:111869","Pou02","Pouyaud",,"poteau",45.214203,0.751401,,,0,"MOBIITI:StopPlace:77185",,2,,
"MOBIITI:Quay:111622","MEd01","Médiathèque",,"poteau",45.188736,0.723063,"",,0,"MOBIITI:StopPlace:68201",,1,,
"MOBIITI:Quay:111864","chA01","Les Champs",,"poteau",45.189651,0.630027,,,0,"MOBIITI:StopPlace:77180",,2,,
